Time,EventCode,EventType,Type,ComputerName,LogName,RecordNumber
"2017-01-10T08:51:38.000-0400",7036,4,Information,HOST0167,System,686216936
"2017-01-10T08:51:40.000-0400",29,1,Error,HOST0167,System,234468885
"2017-01-10T08:51:40.000-0400",7036,4,Information,HOST0167,System,77587860
"2017-01-10T08:51:41.000-0400",552,8,SuccessAudit,"BUSDEV-006",Security,757190906
"2017-01-10T08:52:37.000-0400",537,16,FailureAudit,"BUSDEV-006",Security,731022497
"2017-01-10T08:52:37.000-0400",7036,4,Information,HOST0167,System,857804272
"2017-01-10T08:52:38.000-0400",628,8,SuccessAudit,"BUSDEV-005",Security,262776584
"2017-01-10T08:52:39.000-0400",35,4,Information,HOST0201,System,537093108
"2017-01-10T08:52:42.000-0400",4717,0,Information,"BUSDEV-004",Security,432708619
"2017-01-10T08:53:37.000-0400",40961,2,Warning,HOST0201,System,586569360
"2017-01-10T08:53:37.000-0400",29,1,Error,HOST0167,System,937322638
"2017-01-10T08:53:37.000-0400",40961,2,Warning,HOST0201,System,781130463
"2017-01-10T08:53:37.000-0400",4672,0,Information,"BUSDEV-001",Security,590641353
"2017-01-10T08:53:38.000-0400",4673,0,Information,"BUSDEV-008",Security,360609471
"2017-01-10T08:53:41.000-0400",17,1,Error,HOST0167,System,604682134
"2017-01-10T08:53:42.000-0400",26,4,Information,HOST0167,System,348263750
"2017-01-10T08:54:37.000-0400",35,4,Information,HOST0201,System,167230426
"2017-01-10T09:49:39.000-0400",7036,4,Information,HOST0167,System,820439178
"2017-01-10T09:49:40.000-0400",35,4,Information,HOST0201,System,218266743
"2017-01-10T09:49:40.000-0400",7036,4,Information,HOST0167,System,760504818
"2017-01-10T09:49:41.000-0400",29,1,Error,HOST0167,System,397140505
"2017-01-10T09:49:42.000-0400",540,8,SuccessAudit,"BUSDEV-006",Security,860490286
"2017-01-10T09:50:40.000-0400",40961,2,Warning,HOST0201,System,18178925
"2017-01-10T09:50:40.000-0400",29,1,Error,HOST0167,System,619803613
"2017-01-10T09:50:41.000-0400",17,1,Error,HOST0167,System,397943821
"2017-01-10T09:50:42.000-0400",7036,4,Information,HOST0167,System,996277983
"2017-01-10T09:50:42.000-0400",7036,4,Information,HOST0167,System,909758009
"2017-01-10T09:51:37.000-0400",552,8,SuccessAudit,"BUSDEV-007",Security,326018442
"2017-01-10T09:51:37.000-0400",40961,2,Warning,HOST0201,System,419569479
"2017-01-10T09:51:39.000-0400",17,1,Error,HOST0167,System,143735860
"2017-01-10T09:51:41.000-0400",4718,0,Information,"BUSDEV-003",Security,70411547
"2017-01-10T09:52:38.000-0400",35,4,Information,HOST0201,System,282972348
"2017-01-10T09:52:39.000-0400",29,1,Error,HOST0167,System,300910878
"2017-01-10T09:52:39.000-0400",40961,2,Warning,HOST0201,System,298437975
"2017-01-10T09:52:41.000-0400",26,4,Information,HOST0167,System,641131272
"2017-01-10T09:53:37.000-0400",4743,0,Information,"BUSDEV-006",Security,991942759
"2017-01-10T09:53:39.000-0400",539,16,FailureAudit,"BUSDEV-002",Security,671131878
"2017-01-10T09:53:40.000-0400",26,4,Information,HOST0167,System,650951232
"2017-01-10T09:53:40.000-0400",35,4,Information,HOST0201,System,80705870
"2017-01-10T09:53:40.000-0400",26,4,Information,HOST0167,System,555632037
"2017-01-10T09:53:41.000-0400",40961,2,Warning,HOST0201,System,28335565
"2017-01-10T09:53:41.000-0400",17,1,Error,HOST0167,System,747953109
"2017-01-10T09:54:37.000-0400",529,16,FailureAudit,"BUSDEV-005",Security,457587793
"2017-01-10T10:49:40.000-0400",4689,0,Information,"BUSDEV-008",Security,388581391
"2017-01-10T10:49:42.000-0400",529,16,FailureAudit,"BUSDEV-008",Security,720968233
"2017-01-10T10:49:42.000-0400",4717,0,Information,"BUSDEV-004",Security,346457147
"2017-01-10T10:50:38.000-0400",7036,4,Information,HOST0167,System,796212526
"2017-01-10T10:50:40.000-0400",528,8,SuccessAudit,"BUSDEV-008",Security,858714747
"2017-01-10T10:50:42.000-0400",17,1,Error,HOST0167,System,865747608
"2017-01-10T10:50:42.000-0400",40961,2,Warning,HOST0201,System,849096311
"2017-01-10T10:51:37.000-0400",35,4,Information,HOST0201,System,372881188
"2017-01-10T10:51:37.000-0400",4673,0,Information,"BUSDEV-006",Security,212114001
"2017-01-10T10:51:39.000-0400",4672,0,Information,"BUSDEV-003",Security,524683618
"2017-01-10T10:51:42.000-0400",4718,0,Information,"BUSDEV-007",Security,903202031
"2017-01-10T10:51:42.000-0400",4743,0,Information,"BUSDEV-005",Security,617325301
"2017-01-10T10:51:42.000-0400",35,4,Information,HOST0201,System,473989646
"2017-01-10T10:52:37.000-0400",40961,2,Warning,HOST0201,System,534663688
"2017-01-10T10:52:37.000-0400",644,8,SuccessAudit,"BUSDEV-002",Security,986076302
"2017-01-10T10:52:37.000-0400",539,16,FailureAudit,"BUSDEV-008",Security,449756587
"2017-01-10T10:52:37.000-0400",29,1,Error,HOST0167,System,929833170
"2017-01-10T10:52:38.000-0400",529,16,FailureAudit,"BUSDEV-008",Security,660440318
"2017-01-10T10:52:38.000-0400",628,8,SuccessAudit,"BUSDEV-008",Security,740411405
"2017-01-10T10:52:41.000-0400",26,4,Information,HOST0167,System,85185376
"2017-01-10T10:52:42.000-0400",7036,4,Information,HOST0167,System,742689902
"2017-01-10T10:52:42.000-0400",17,1,Error,HOST0167,System,930862172
"2017-01-10T10:53:39.000-0400",29,1,Error,HOST0167,System,59408178
"2017-01-10T10:53:40.000-0400",7036,4,Information,HOST0167,System,346234189
"2017-01-10T10:53:41.000-0400",26,4,Information,HOST0167,System,580125821
"2017-01-10T10:53:42.000-0400",17,1,Error,HOST0167,System,980201095
"2017-01-10T10:53:42.000-0400",540,8,SuccessAudit,"BUSDEV-001",Security,415576766
"2017-01-10T10:54:39.000-0400",40961,2,Warning,HOST0201,System,922438628
"2017-01-10T11:47:41.000-0400",528,8,SuccessAudit,"BUSDEV-005",Security,23389330
"2017-01-10T11:48:38.000-0400",4739,0,Information,"BUSDEV-005",Security,190504078
"2017-01-10T11:48:39.000-0400",29,1,Error,HOST0167,System,699063396
"2017-01-10T11:48:40.000-0400",537,16,FailureAudit,"BUSDEV-004",Security,248493829
"2017-01-10T11:48:41.000-0400",29,1,Error,HOST0167,System,92510366
"2017-01-10T11:49:38.000-0400",17,1,Error,HOST0167,System,753371140
"2017-01-10T11:49:39.000-0400",26,4,Information,HOST0167,System,328234626
"2017-01-10T11:49:41.000-0400",29,1,Error,HOST0167,System,720969306
"2017-01-10T11:49:41.000-0400",7036,4,Information,HOST0167,System,49038320
"2017-01-10T11:50:37.000-0400",40961,2,Warning,HOST0201,System,317640467
"2017-01-10T11:50:38.000-0400",26,4,Information,HOST0167,System,169463992
"2017-01-10T11:50:38.000-0400",40961,2,Warning,HOST0201,System,614012610
"2017-01-10T11:50:39.000-0400",4672,0,Information,"BUSDEV-005",Security,230833269
"2017-01-10T11:50:39.000-0400",529,16,FailureAudit,"BUSDEV-003",Security,894630821
"2017-01-10T11:50:39.000-0400",19,4,Information,"BUSDEV-004",System,737272488
"2017-01-10T11:50:41.000-0400",19,4,Information,"BUSDEV-005",System,89266400
"2017-01-10T11:50:41.000-0400",7036,4,Information,HOST0167,System,935641404
"2017-01-10T11:51:37.000-0400",26,4,Information,HOST0167,System,774011985
"2017-01-10T11:51:38.000-0400",7036,4,Information,HOST0167,System,262218433
"2017-01-10T11:51:39.000-0400",35,4,Information,HOST0201,System,288584469
"2017-01-10T11:51:40.000-0400",4688,0,Information,"BUSDEV-005",Security,268020261
"2017-01-10T11:51:40.000-0400",4672,0,Information,"BUSDEV-005",Security,631227391
"2017-01-10T11:51:40.000-0400",644,8,SuccessAudit,"BUSDEV-006",Security,529002286
"2017-01-10T11:51:40.000-0400",35,4,Information,HOST0201,System,909387303
"2017-01-10T11:51:41.000-0400",35,4,Information,HOST0201,System,106119371
"2017-01-10T11:51:41.000-0400",40961,2,Warning,HOST0201,System,60237834
"2017-01-10T11:51:41.000-0400",17,1,Error,HOST0167,System,706151019
"2017-01-10T11:52:37.000-0400",4718,0,Information,"BUSDEV-007",Security,723153404
"2017-01-10T11:52:39.000-0400",4688,0,Information,"BUSDEV-007",Security,967776523
"2017-01-10T12:47:40.000-0400",17,1,Error,HOST0167,System,795643034
"2017-01-10T12:47:42.000-0400",624,8,SuccessAudit,"BUSDEV-002",Security,294087979
"2017-01-10T12:48:39.000-0400",26,4,Information,HOST0167,System,671715834
"2017-01-10T12:49:37.000-0400",539,16,FailureAudit,"BUSDEV-005",Security,861944756
"2017-01-10T12:49:39.000-0400",4739,0,Information,"BUSDEV-001",Security,867791761
"2017-01-10T12:49:39.000-0400",528,8,SuccessAudit,"BUSDEV-005",Security,526782600
"2017-01-10T12:49:41.000-0400",7036,4,Information,HOST0167,System,854388430
"2017-01-10T12:51:38.000-0400",17,1,Error,HOST0167,System,84696514
"2017-01-10T12:52:37.000-0400",29,1,Error,HOST0167,System,802760821
"2017-01-10T12:52:40.000-0400",40961,2,Warning,HOST0201,System,973981600
"2017-01-10T13:47:42.000-0400",35,4,Information,HOST0201,System,301499158
"2017-01-10T13:51:37.000-0400",539,16,FailureAudit,"BUSDEV-006",Security,613382833
"2017-01-10T13:51:40.000-0400",4673,0,Information,"BUSDEV-005",Security,156496763
"2017-01-10T13:52:39.000-0400",624,8,SuccessAudit,"BUSDEV-003",Security,367807805
"2017-01-10T13:52:40.000-0400",35,4,Information,HOST0201,System,139585396
"2017-01-10T14:48:40.000-0400",529,16,FailureAudit,"BUSDEV-005",Security,641510291
"2017-01-10T14:49:38.000-0400",7036,4,Information,HOST0167,System,953521571
"2017-01-10T14:49:41.000-0400",29,1,Error,HOST0167,System,882059050
"2017-01-10T14:51:38.000-0400",17,1,Error,HOST0167,System,70045680
"2017-01-10T14:51:38.000-0400",35,4,Information,HOST0201,System,853149032
"2017-01-10T14:51:39.000-0400",26,4,Information,HOST0167,System,706349334
"2017-01-10T14:51:40.000-0400",40961,2,Warning,HOST0201,System,415519812
"2017-01-10T14:52:39.000-0400",628,8,SuccessAudit,"BUSDEV-007",Security,149852374
"2017-01-10T15:48:37.000-0400",537,16,FailureAudit,"BUSDEV-007",Security,215471895
"2017-01-10T15:48:37.000-0400",4718,0,Information,"BUSDEV-001",Security,859523466
"2017-01-10T15:48:39.000-0400",4673,0,Information,"BUSDEV-007",Security,775516539
"2017-01-10T15:48:41.000-0400",4688,0,Information,"BUSDEV-007",Security,132747279
"2017-01-10T15:48:42.000-0400",35,4,Information,HOST0201,System,633327693
"2017-01-10T15:49:37.000-0400",26,4,Information,HOST0167,System,217313935
"2017-01-10T15:49:39.000-0400",628,8,SuccessAudit,"BUSDEV-006",Security,464246811
"2017-01-10T15:50:41.000-0400",7036,4,Information,HOST0167,System,434034948
"2017-01-10T15:51:37.000-0400",7036,4,Information,HOST0167,System,968244943
"2017-01-10T15:51:38.000-0400",552,8,SuccessAudit,"BUSDEV-001",Security,922274650
"2017-01-10T15:51:38.000-0400",644,8,SuccessAudit,"BUSDEV-007",Security,502895411
"2017-01-10T15:51:39.000-0400",29,1,Error,HOST0167,System,426513842
"2017-01-10T15:52:37.000-0400",40961,2,Warning,HOST0201,System,38384599
"2017-01-10T15:52:37.000-0400",17,1,Error,HOST0167,System,413675026
"2017-01-10T16:48:42.000-0400",17,1,Error,HOST0167,System,828952894
"2017-01-10T16:49:37.000-0400",644,8,SuccessAudit,"BUSDEV-004",Security,950966203
"2017-01-10T16:49:37.000-0400",624,8,SuccessAudit,"BUSDEV-008",Security,670553491
"2017-01-10T16:49:39.000-0400",40961,2,Warning,HOST0201,System,967857524
"2017-01-10T16:49:39.000-0400",4726,0,Information,"BUSDEV-002",Security,88986782
"2017-01-10T16:49:40.000-0400",29,1,Error,HOST0167,System,603923832
"2017-01-10T16:49:40.000-0400",642,8,SuccessAudit,"BUSDEV-003",Security,126216502
"2017-01-10T16:49:40.000-0400",17,1,Error,HOST0167,System,155160383
"2017-01-10T16:49:41.000-0400",17,1,Error,HOST0167,System,918557382
"2017-01-10T16:49:42.000-0400",4673,0,Information,"BUSDEV-003",Security,270073526
"2017-01-10T16:50:37.000-0400",642,8,SuccessAudit,"BUSDEV-003",Security,474899193
"2017-01-10T16:50:38.000-0400",4726,0,Information,"BUSDEV-007",Security,868830486
"2017-01-10T16:50:39.000-0400",40961,2,Warning,HOST0201,System,944987899
"2017-01-10T16:50:42.000-0400",26,4,Information,HOST0167,System,619953333
"2017-01-10T16:50:42.000-0400",35,4,Information,HOST0201,System,26257659
"2017-01-10T16:51:37.000-0400",29,1,Error,HOST0167,System,783692791
"2017-01-10T16:51:37.000-0400",4743,0,Information,"BUSDEV-006",Security,642267109
"2017-01-10T16:51:39.000-0400",26,4,Information,HOST0167,System,399926077
"2017-01-10T16:52:38.000-0400",529,16,FailureAudit,"BUSDEV-002",Security,358955149
"2017-01-10T16:52:39.000-0400",529,16,FailureAudit,"BUSDEV-007",Security,514927535
"2017-01-10T16:52:39.000-0400",7036,4,Information,HOST0167,System,548668920
"2017-01-10T16:52:40.000-0400",7036,4,Information,HOST0167,System,414461724
"2017-01-10T16:52:40.000-0400",35,4,Information,HOST0201,System,855320548
"2017-01-10T16:52:41.000-0400",552,8,SuccessAudit,"BUSDEV-002",Security,91093765
"2017-01-10T16:52:41.000-0400",26,4,Information,HOST0167,System,451775220
"2017-01-10T17:48:37.000-0400",17,1,Error,HOST0167,System,729039050
"2017-01-10T17:48:40.000-0400",4672,0,Information,"BUSDEV-008",Security,769176489
"2017-01-10T17:48:40.000-0400",4739,0,Information,"BUSDEV-008",Security,613104505
"2017-01-10T17:48:40.000-0400",7036,4,Information,HOST0167,System,895024569
"2017-01-10T17:48:42.000-0400",29,1,Error,HOST0167,System,658278473
"2017-01-10T17:49:37.000-0400",4673,0,Information,"BUSDEV-003",Security,95618305
"2017-01-10T17:49:38.000-0400",29,1,Error,HOST0167,System,864386320
"2017-01-10T17:49:40.000-0400",17,1,Error,HOST0167,System,780503769
"2017-01-10T17:49:40.000-0400",26,4,Information,HOST0167,System,302238400
"2017-01-10T17:49:41.000-0400",4718,0,Information,"BUSDEV-006",Security,787492183
"2017-01-10T17:50:37.000-0400",26,4,Information,HOST0167,System,606476581
"2017-01-10T17:50:37.000-0400",40961,2,Warning,HOST0201,System,268081059
"2017-01-10T17:50:38.000-0400",26,4,Information,HOST0167,System,503322913
"2017-01-10T17:50:39.000-0400",4718,0,Information,"BUSDEV-003",Security,494606496
"2017-01-10T17:50:39.000-0400",4689,0,Information,"BUSDEV-003",Security,667252581
"2017-01-10T17:50:39.000-0400",17,1,Error,HOST0167,System,882934935
"2017-01-10T17:50:40.000-0400",624,8,SuccessAudit,"BUSDEV-001",Security,753639767
"2017-01-10T17:50:40.000-0400",26,4,Information,HOST0167,System,211324500
"2017-01-10T17:50:41.000-0400",4689,0,Information,"BUSDEV-002",Security,976643947
"2017-01-10T17:50:42.000-0400",35,4,Information,HOST0201,System,810414063
"2017-01-10T17:50:42.000-0400",29,1,Error,HOST0167,System,993412919
"2017-01-10T17:51:37.000-0400",4672,0,Information,"BUSDEV-003",Security,219481492
"2017-01-10T17:51:38.000-0400",40961,2,Warning,HOST0201,System,487453958
"2017-01-10T17:51:38.000-0400",7036,4,Information,HOST0167,System,82273587
"2017-01-10T17:51:39.000-0400",35,4,Information,HOST0201,System,191145928
"2017-01-10T17:51:39.000-0400",35,4,Information,HOST0201,System,927775741
"2017-01-10T17:51:41.000-0400",40961,2,Warning,HOST0201,System,377213571
"2017-01-10T17:51:42.000-0400",17,1,Error,HOST0167,System,710308580
"2017-01-10T17:52:39.000-0400",628,8,SuccessAudit,"BUSDEV-004",Security,36116290
"2017-01-10T17:52:39.000-0400",7036,4,Information,HOST0167,System,475528864
"2017-01-10T17:52:41.000-0400",7036,4,Information,HOST0167,System,890337851
"2017-01-10T17:52:42.000-0400",17,1,Error,HOST0167,System,259903155
"2017-01-10T17:53:37.000-0400",4718,0,Information,"BUSDEV-002",Security,995655513
"2017-01-10T18:48:38.000-0400",540,8,SuccessAudit,"BUSDEV-003",Security,813903226
"2017-01-10T18:48:39.000-0400",7036,4,Information,HOST0167,System,897601951
"2017-01-10T18:48:39.000-0400",40961,2,Warning,HOST0201,System,120687564
"2017-01-10T18:48:39.000-0400",4739,0,Information,"BUSDEV-005",Security,375489541
"2017-01-10T18:48:40.000-0400",4688,0,Information,"BUSDEV-004",Security,609096246
"2017-01-10T18:48:40.000-0400",29,1,Error,HOST0167,System,744422813
"2017-01-10T18:48:40.000-0400",29,1,Error,HOST0167,System,376644775
"2017-01-10T18:48:40.000-0400",35,4,Information,HOST0201,System,883266120
"2017-01-10T18:49:37.000-0400",528,8,SuccessAudit,"BUSDEV-002",Security,907866417
"2017-01-10T18:49:38.000-0400",642,8,SuccessAudit,"BUSDEV-002",Security,736842568
"2017-01-10T18:49:39.000-0400",40961,2,Warning,HOST0201,System,543756289
"2017-01-10T18:49:39.000-0400",17,1,Error,HOST0167,System,646373990
"2017-01-10T18:49:39.000-0400",7036,4,Information,HOST0167,System,286364527
"2017-01-10T18:49:40.000-0400",7036,4,Information,HOST0167,System,980676378
"2017-01-10T18:49:41.000-0400",17,1,Error,HOST0167,System,602961705
"2017-01-10T18:49:41.000-0400",537,16,FailureAudit,"BUSDEV-003",Security,14964492
"2017-01-10T18:49:42.000-0400",35,4,Information,HOST0201,System,756078382
"2017-01-10T18:49:42.000-0400",4688,0,Information,"BUSDEV-004",Security,203663392
"2017-01-10T18:49:42.000-0400",35,4,Information,HOST0201,System,891254566
"2017-01-10T18:49:42.000-0400",26,4,Information,HOST0167,System,675885082
"2017-01-10T18:49:42.000-0400",40961,2,Warning,HOST0201,System,738491829
"2017-01-10T18:50:38.000-0400",35,4,Information,HOST0201,System,171193583
"2017-01-10T18:50:39.000-0400",29,1,Error,HOST0167,System,367672767
"2017-01-10T18:50:40.000-0400",552,8,SuccessAudit,"BUSDEV-002",Security,159756511
"2017-01-10T18:50:40.000-0400",40961,2,Warning,HOST0201,System,293697343
"2017-01-10T18:50:40.000-0400",17,1,Error,HOST0167,System,534487085
"2017-01-10T18:50:40.000-0400",26,4,Information,HOST0167,System,437819504
"2017-01-10T18:50:41.000-0400",7036,4,Information,HOST0167,System,751562066
"2017-01-10T18:50:41.000-0400",4688,0,Information,"BUSDEV-004",Security,870661512
"2017-01-10T18:50:41.000-0400",40961,2,Warning,HOST0201,System,468742256
"2017-01-10T18:50:42.000-0400",4739,0,Information,"BUSDEV-008",Security,377013431
"2017-01-10T18:51:39.000-0400",26,4,Information,HOST0167,System,603634299
"2017-01-10T18:51:40.000-0400",17,1,Error,HOST0167,System,765534704
"2017-01-10T18:51:40.000-0400",4673,0,Information,"BUSDEV-005",Security,913572288
"2017-01-10T18:51:41.000-0400",29,1,Error,HOST0167,System,367021842
"2017-01-10T18:51:42.000-0400",17,1,Error,HOST0167,System,21638678
"2017-01-10T18:51:42.000-0400",4718,0,Information,"BUSDEV-006",Security,488813862
"2017-01-10T18:52:37.000-0400",26,4,Information,HOST0167,System,658644986
"2017-01-10T18:52:37.000-0400",35,4,Information,HOST0201,System,128229600
"2017-01-10T18:52:40.000-0400",26,4,Information,HOST0167,System,203508055
"2017-01-10T18:52:41.000-0400",4726,0,Information,"BUSDEV-007",Security,947161081
"2017-01-10T18:52:42.000-0400",4739,0,Information,"BUSDEV-007",Security,208676064
"2017-01-10T19:48:38.000-0400",7036,4,Information,HOST0167,System,278239384
"2017-01-10T19:48:38.000-0400",19,4,Information,"BUSDEV-003",System,757295302
"2017-01-10T19:48:39.000-0400",17,1,Error,HOST0167,System,758575060
"2017-01-10T19:48:39.000-0400",40961,2,Warning,HOST0201,System,471443730
"2017-01-10T19:48:40.000-0400",29,1,Error,HOST0167,System,24244007
"2017-01-10T19:48:41.000-0400",552,8,SuccessAudit,"BUSDEV-004",Security,217148245
"2017-01-10T19:48:41.000-0400",35,4,Information,HOST0201,System,738586034
"2017-01-10T19:48:41.000-0400",26,4,Information,HOST0167,System,660094506
"2017-01-10T19:49:37.000-0400",17,1,Error,HOST0167,System,307776295
"2017-01-10T19:49:38.000-0400",29,1,Error,HOST0167,System,872139031
"2017-01-10T19:49:38.000-0400",40961,2,Warning,HOST0201,System,929693106
"2017-01-10T19:49:39.000-0400",7036,4,Information,HOST0167,System,364024137
"2017-01-10T19:49:39.000-0400",35,4,Information,HOST0201,System,709244980
"2017-01-10T19:49:39.000-0400",529,16,FailureAudit,"BUSDEV-001",Security,507281946
"2017-01-10T19:49:40.000-0400",4689,0,Information,"BUSDEV-008",Security,925587626
"2017-01-10T19:49:40.000-0400",26,4,Information,HOST0167,System,478328523
"2017-01-10T19:49:40.000-0400",4726,0,Information,"BUSDEV-007",Security,683646583
"2017-01-10T19:49:41.000-0400",35,4,Information,HOST0201,System,468821985
"2017-01-10T19:49:42.000-0400",17,1,Error,HOST0167,System,464203059
