Dec 12 2016 11:49:51 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = fbryan, IP = 10.3.10.48, Session connected. Session type = TPsecOverNatT, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Jan 03 2017 23:51:05 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = ewarwick, IP = 10.1.10.69, Session disconnected. Session type = SSL, Duration = 9h:51m:44s, Bytes xmt: 18343767, Bytes rcv: 1212430, Reason: Connection Lost
Jan 04 2017 00:36:17 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = jcappelletti, IP = 10.1.10.111, Session disconnected. Session type = TPsecOverNatT, Duration = 9h:37m:56s, Bytes xmt: 21447040, Bytes rcv: 3254327, Reason: Connection Lost
Jan 04 2017 01:54:51 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = bsimmel, IP = 10.1.10.80, Session disconnected. Session type = IKE, Duration = 9h:47m:30s, Bytes xmt: 22264794, Bytes rcv: 3885173, Reason: Connection Lost
Jan 04 2017 01:57:26 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = fyards, IP = 10.1.10.107, Session disconnected. Session type = TPsecOverNatT, Duration = 9h:29m:5s, Bytes xmt: 20691017, Bytes rcv: 710394, Reason: Connection Lost
Jan 04 2017 01:49:01 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = rroberts, IP = 10.1.10.35, Session disconnected. Session type = IKE, Duration = 9h:5m:40s, Bytes xmt: 21046191, Bytes rcv: 2706296, Reason: Connection Lost
Jan 04 2017 04:44:02 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = ptoscani, IP = 10.1.10.38, Session disconnected. Session type = IPsec, Duration = 9h:35m:41s, Bytes xmt: 7817424, Bytes rcv: 1126887, Reason: Connection Lost
Jan 04 2017 9:21:43 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = cquinn, IP = 10.3.10.28, Session connected. Session type = IKE, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Jan 04 2017 9:24:25 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = nsharpe, IP = 10.3.10.4, Session connected. Session type = IKE, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Jan 04 2017 11:29:34 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = apreusig, IP = 10.2.10.92, Session connected. Session type = SSL, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Jan 04 2017 13:33:51 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = kperna, IP = 10.2.10.9, Session connected. Session type = IKE, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Jan 04 2017 14:36:43 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = blu, IP = 10.1.10.252, Session connected. Session type = IPsec, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Jan 04 2017 14:55:46 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = arangel, IP = 10.1.10.15, Session connected. Session type = IPsec, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Jan 04 2017 14:55:52 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = apucci, IP = 10.3.10.53, Session connected. Session type = IPsec, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Jan 04 2017 16:8:12 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = fullian, IP = 38.208.89.128, Session connected. Session type = IKE, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Jan 04 2017 16:13:38 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = pdabbeville, IP = 10.1.10.52, Session connected. Session type = TPsecOverNatT, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Jan 04 2017 16:28:6 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = swrappe, IP = 10.1.10.188, Session connected. Session type = SSL, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Jan 04 2017 16:35:57 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = gzuyeva, IP = 10.2.10.69, Session connected. Session type = SSL, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Jan 04 2017 16:37:8 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = yschonegge, IP = 10.1.10.209, Session connected. Session type = IPsec, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Jan 04 2017 18:30:58 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = cquinn, IP = 10.3.10.28, Session disconnected. Session type = IKE, Duration = 9h:9m:37s, Bytes xmt: 19073330, Bytes rcv: 862103, Reason: Connection Lost
Jan 04 2017 19:24:18 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = nsharpe, IP = 10.3.10.4, Session disconnected. Session type = IKE, Duration = 9h:59m:57s, Bytes xmt: 21826067, Bytes rcv: 1120062, Reason: Connection Lost
Jan 04 2017 20:49:09 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = apreusig, IP = 10.2.10.92, Session disconnected. Session type = SSL, Duration = 9h:19m:48s, Bytes xmt: 19630798, Bytes rcv: 622363, Reason: Connection Lost
Jan 04 2017 19:45:1 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = iking, IP = 82.108.82.248, Session connected. Session type = IPsec, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Jan 04 2017 22:04:13 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = kperna, IP = 10.2.10.9, Session disconnected. Session type = IKE, Duration = 8h:30m:52s, Bytes xmt: 4902685, Bytes rcv: 854181, Reason: Connection Lost
Jan 04 2017 22:55:12 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = blu, IP = 10.1.10.252, Session disconnected. Session type = IPsec, Duration = 8h:18m:51s, Bytes xmt: 4310212, Bytes rcv: 30232, Reason: Connection Lost
Jan 05 2017 00:37:35 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = arangel, IP = 10.1.10.15, Session disconnected. Session type = IPsec, Duration = 9h:42m:14s, Bytes xmt: 19821666, Bytes rcv: 1478978, Reason: Connection Lost
Jan 05 2017 00:05:07 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = apucci, IP = 10.3.10.53, Session disconnected. Session type = IPsec, Duration = 9h:9m:46s, Bytes xmt: 17541889, Bytes rcv: 2176340, Reason: Connection Lost
Jan 05 2017 01:40:46 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = fullian, IP = 38.208.89.128, Session disconnected. Session type = IKE, Duration = 9h:32m:25s, Bytes xmt: 16219697, Bytes rcv: 2646658, Reason: Connection Lost
Jan 05 2017 01:30:35 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = pdabbeville, IP = 10.1.10.52, Session disconnected. Session type = TPsecOverNatT, Duration = 9h:17m:14s, Bytes xmt: 19156082, Bytes rcv: 3556383, Reason: Connection Lost
Jan 05 2017 01:02:02 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = swrappe, IP = 10.1.10.188, Session disconnected. Session type = SSL, Duration = 8h:33m:41s, Bytes xmt: 6977552, Bytes rcv: 1117384, Reason: Connection Lost
Jan 05 2017 01:11:11 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = gzuyeva, IP = 10.2.10.69, Session disconnected. Session type = SSL, Duration = 8h:35m:50s, Bytes xmt: 21753637, Bytes rcv: 2927602, Reason: Connection Lost
Jan 05 2017 01:37:24 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = yschonegge, IP = 10.1.10.209, Session disconnected. Session type = IPsec, Duration = 9h:0m:3s, Bytes xmt: 14266181, Bytes rcv: 479016, Reason: Connection Lost
Jan 05 2017 04:08:35 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = iking, IP = 82.108.82.248, Session disconnected. Session type = IPsec, Duration = 8h:23m:14s, Bytes xmt: 17744497, Bytes rcv: 2815186, Reason: Connection Lost
Jan 05 2017 8:13:7 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = bhussain, IP = 10.3.10.50, Session connected. Session type = SSL, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Jan 05 2017 8:57:20 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = cmunson, IP = 10.3.10.45, Session connected. Session type = SSL, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Jan 05 2017 13:43:55 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = kjoslin, IP = 10.2.10.55, Session connected. Session type = TPsecOverNatT, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Jan 05 2017 14:18:48 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = myavatkar, IP = 10.1.10.140, Session connected. Session type = IKE, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Jan 05 2017 16:49:17 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = bhussain, IP = 10.3.10.50, Session disconnected. Session type = SSL, Duration = 8h:35m:56s, Bytes xmt: 4085496, Bytes rcv: 112252, Reason: Connection Lost
Jan 05 2017 16:38:42 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = basselin, IP = 10.1.10.172, Session connected. Session type = IKE, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Jan 05 2017 16:42:40 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = syoungin, IP = 10.1.10.241, Session connected. Session type = IPsec, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Jan 05 2017 16:54:13 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = mkemmerer, IP = 10.2.10.3, Session connected. Session type = IPsec, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Jan 05 2017 17:36:02 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = cmunson, IP = 10.3.10.45, Session disconnected. Session type = SSL, Duration = 8h:38m:41s, Bytes xmt: 18704705, Bytes rcv: 1827644, Reason: Connection Lost
Jan 05 2017 17:7:7 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = spahkthecah, IP = 10.1.10.230, Session connected. Session type = SSL, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Jan 05 2017 17:14:17 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = madeyemi, IP = 10.3.10.33, Session connected. Session type = IPsec, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Jan 05 2017 17:14:46 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = cberztiss, IP = 10.1.10.100, Session connected. Session type = IKE, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Jan 05 2017 17:36:54 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = djohnson, IP = 10.3.10.180, Session connected. Session type = IPsec, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Jan 05 2017 17:40:57 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = sscallion, IP = 10.1.10.216, Session connected. Session type = SSL, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Jan 05 2017 17:55:57 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = msluis, IP = 10.1.10.98, Session connected. Session type = SSL, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Jan 05 2017 19:27:56 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = adombrowski, IP = 10.1.10.222, Session connected. Session type = TPsecOverNatT, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Jan 05 2017 22:51:34 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = kjoslin, IP = 10.2.10.55, Session disconnected. Session type = TPsecOverNatT, Duration = 9h:8m:13s, Bytes xmt: 14950216, Bytes rcv: 878984, Reason: Connection Lost
Jan 05 2017 23:40:54 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = myavatkar, IP = 10.1.10.140, Session disconnected. Session type = IKE, Duration = 9h:22m:33s, Bytes xmt: 11684613, Bytes rcv: 798441, Reason: Connection Lost
Jan 06 2017 01:51:26 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = basselin, IP = 10.1.10.172, Session disconnected. Session type = IKE, Duration = 9h:13m:5s, Bytes xmt: 793247, Bytes rcv: 10461, Reason: Connection Lost
Jan 06 2017 01:02:02 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = syoungin, IP = 10.1.10.241, Session disconnected. Session type = IPsec, Duration = 8h:19m:41s, Bytes xmt: 11335440, Bytes rcv: 726950, Reason: Connection Lost
Jan 06 2017 01:21:32 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = mkemmerer, IP = 10.2.10.3, Session disconnected. Session type = IPsec, Duration = 8h:27m:11s, Bytes xmt: 10137589, Bytes rcv: 1539183, Reason: Connection Lost
Jan 06 2017 02:32:23 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = spahkthecah, IP = 10.1.10.230, Session disconnected. Session type = SSL, Duration = 9h:25m:2s, Bytes xmt: 702890, Bytes rcv: 69217, Reason: Connection Lost
Jan 06 2017 02:57:09 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = madeyemi, IP = 10.3.10.33, Session disconnected. Session type = IPsec, Duration = 9h:42m:48s, Bytes xmt: 10790477, Bytes rcv: 79151, Reason: Connection Lost
Jan 06 2017 01:24:54 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = cberztiss, IP = 10.1.10.100, Session disconnected. Session type = IKE, Duration = 8h:10m:33s, Bytes xmt: 15049636, Bytes rcv: 1527582, Reason: Connection Lost
Jan 06 2017 02:41:21 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = djohnson, IP = 10.3.10.180, Session disconnected. Session type = IPsec, Duration = 9h:5m:0s, Bytes xmt: 14767363, Bytes rcv: 2403655, Reason: Connection Lost
Jan 06 2017 02:02:53 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = sscallion, IP = 10.1.10.216, Session disconnected. Session type = SSL, Duration = 8h:22m:32s, Bytes xmt: 10161718, Bytes rcv: 1960008, Reason: Connection Lost
Jan 06 2017 02:00:53 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = msluis, IP = 10.1.10.98, Session disconnected. Session type = SSL, Duration = 8h:5m:32s, Bytes xmt: 14386441, Bytes rcv: 2408090, Reason: Connection Lost
Jan 06 2017 04:13:04 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = adombrowski, IP = 10.1.10.222, Session disconnected. Session type = TPsecOverNatT, Duration = 8h:45m:43s, Bytes xmt: 17448732, Bytes rcv: 2637525, Reason: Connection Lost
Jan 06 2017 8:36:43 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = jreistad, IP = 10.3.10.27, Session connected. Session type = SSL, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Jan 06 2017 9:53:2 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = gfacello, IP = 10.3.10.6, Session connected. Session type = IPsec, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Jan 06 2017 11:9:42 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = lsagers, IP = 10.3.10.21, Session connected. Session type = IKE, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Jan 06 2017 11:51:44 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = bgenin, IP = 10.3.10.9, Session connected. Session type = TPsecOverNatT, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Jan 06 2017 11:56:42 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = emaxwell, IP = 10.3.10.46, Session connected. Session type = SSL, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Jan 06 2017 13:52:49 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = lsagers, IP = 10.2.10.45, Session connected. Session type = SSL, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Jan 06 2017 14:1:50 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = myuan, IP = 10.1.10.238, Session connected. Session type = IKE, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Jan 06 2017 14:45:32 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = pbunch, IP = 10.2.10.82, Session connected. Session type = IKE, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Jan 06 2017 14:59:50 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = svoronoff, IP = 10.1.10.56, Session connected. Session type = TPsecOverNatT, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Jan 06 2017 16:58:02 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = jreistad, IP = 10.3.10.27, Session disconnected. Session type = SSL, Duration = 8h:21m:41s, Bytes xmt: 16752324, Bytes rcv: 484628, Reason: Connection Lost
Jan 06 2017 17:35:54 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = cganttchart, IP = 10.1.10.31, Session connected. Session type = TPsecOverNatT, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Jan 06 2017 17:46:31 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = tcugina, IP = 10.1.10.191, Session connected. Session type = TPsecOverNatT, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Jan 06 2017 18:34:06 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = gfacello, IP = 10.3.10.6, Session disconnected. Session type = IPsec, Duration = 8h:40m:45s, Bytes xmt: 16742298, Bytes rcv: 2553957, Reason: Connection Lost
Jan 06 2017 19:32:42 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = lsagers, IP = 10.3.10.21, Session disconnected. Session type = IKE, Duration = 8h:23m:21s, Bytes xmt: 16748894, Bytes rcv: 66967, Reason: Connection Lost
Jan 06 2017 19:16:53 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = gnooteboom, IP = 10.1.10.12, Session connected. Session type = IKE, Duration = 0h:0m:0s, Bytes xmt: 0, Bytes rcv: 0, Reason: User Requested
Jan 06 2017 20:30:46 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = bgenin, IP = 10.3.10.9, Session disconnected. Session type = TPsecOverNatT, Duration = 8h:39m:25s, Bytes xmt: 18890321, Bytes rcv: 3083324, Reason: Connection Lost
Jan 06 2017 21:49:37 awesome-vpn.buttercupgames.com %ASA-4-113019: Group = buttercupgames Username = emaxwell, IP = 10.3.10.46, Session disconnected. Session type = SSL, Duration = 9h:53m:16s, Bytes xmt: 9821159, Bytes rcv: 294308, Reason: Connection Lost
